如何做到赏识教育,如何培养学生学习的兴趣，积极主动学习," 培养学生的学习兴趣和学习积极性这个问题归根结底就是要培养学生的学习动机，学习动机极大地影响学生的学习效果，动机的“培养”需要学生自己、教师和家长共同发挥作用，而不是单靠一方努力就可以成功的，在此我就教师这一方简单地展开讨论。
        首先，教师需要树立正确的教学观，以人为本、全面发展。教导学生并不是简单的“成绩论”，而是要让学生找到所学课程的价值，树立自己的目标，并逐渐建立现阶段学习和未来需求之间的联系，能够帮助自己学有所成，从而产生学习需要、激发学习兴趣。
         其次，就教学方法上而言，以课堂、课本、教师为中心的传统教学方法已经无法满足时代发展的需要，翻转课堂、小组讨论等新型的教学方法逐渐普及，让学生成为课堂的主体，认识到自己可以产生的作用和价值，有趣且有用的课堂形式也是激发学生兴趣的方法。教师还应注意对待学生犯错时的方法，一味的批评只会挫败学生的成功感、降低自信心，从而降低学生兴趣，而应耐心帮助学生建立新知识和已有知识之间的联系，从而更好地培养学习兴趣。
        最后，良好的师生关系也起到很大的作用。课堂实践也表明学生会更偏向喜爱教师的课程、学业成就也更高，虽然这种关系不是必然的，但良好的关系可以帮助老师和学生进行正确的情感交流，更好提升学生的学习积极性。
         希望我的建议对您有用！"
培养学生自主管理和自我教育能力的关键是什么,长期从事各种职业的人都可能面临的职业倦怠的问题，体现为情感、态度和行为的衰竭，对工作极为不利，更会严重损害人们的身心健康，应当尽早预防、妥善应对，对于教师而言，有什么好的方法来避免陷入职业倦怠呢？,我们校长曾说过：首先，不要与工作为敌，否则你就得时时战斗。我们要和工作交朋友，你就拥有了最好的人生伴侣！如此一来，便不会出现职业怠倦了。
如何处理好老师自己的情绪呢,在同一节课上，优等生总是迅速完成学习任务，甚至再布置的高难任务都完成了，而学困生只是完成一点点，此时该让优等生做些什么呢？,"邢艳老师解答：
学困生和问题学生都属于后进生。但是不论是哪样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。
大致总结一下工作策略：
1.保护自尊心。
所谓的学困生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化学困生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。
2.激起感情的浪花。
教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治学困生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 
3.对症下药，因材施教
关心爱护学困生，激励学困生“想学”的愿望。多找他们谈心、编座位照顾、上课要多提问、耐心回答他们的提问、当面批改差生的作业、采取“一帮一”的活动、多发现他们的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据学困生的心理特点，激发学习兴趣，引导后进生“爱学” 要想他们由“要对我学”到“我想学”是一个十分难得可贵的进步。
总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。"
为什么节假日学生作业比较差,如何提高学生的自控能力？,那么如何提高自控力？（一）认识恶习：它一定曾让你获益“认识坏习惯的这一特点，是改变它的第一步。” 很多孩子都能认识到自己的坏习惯，但是无法控制，甚至当面对家长对孩子坏习惯的斥责时，会想出应该斥责的办法。因为让孩子认识到自己的坏习惯，如果孩子认识不到，那家长来引导孩子认识坏习惯！来看一个小故事：某私营公司的文秘小刘有一个坏习惯：什么文件，她都会拖到最后的一刻才会拼命做。譬如，公司周一开了次会议，老总让小刘最迟周四交上整理好的会议记录。无论周一、周二时间多么宽裕，小刘都不会先完成这份记录。她经常是一天十次、二十次地在电脑上打开一个文件，但每写几个字就会停下来，一个字都写不下去。直到周三的下午，她才会在电脑上对着键盘一通狂敲，如果下午完不成———这对小刘是家常便饭，她就会拖到晚上，搞到晚上十一二点甚至夜里一两点才下班。周四，她一定会一早来到单位，红着眼睛、带着一脸的疲惫把报告亲自交给老总。小刘下了无数次决心，发誓要改变自己这一作风，但一年年下去，没有任何效果。其实小刘知道，这是一个恶习。但她一直没有想过的是，这个恶习给她带来了不少好处。譬如，同事们都知道她是“加班大王”，这个称号传到老总耳朵里，老总也从不批评她做事拖沓。这些好处成了奖励，强化了小刘办事拖沓的习惯。这个恶习还有更深层的原因。小刘的爸爸对小刘要求很高，上学的时候，每次做完作业，她爸爸都要检查一遍，一发现差错，爸爸会狠狠地批她一顿，斥责她不努力不认真。 最后，小刘发展出应对办法：熬夜在最后一刻才把作业完成。这样，即便爸爸检查出了错误，但因为知道小刘熬过夜，不仅不斥责她，反而会夸她用功。公司里其实也一样，老总是男性，面对老总就仿佛是面对老爸，小刘害怕老总斥责自己不努力，所以用了以往的应付方法应对老总。（二）接受恶习：它必然对应着一种“次人格”恶习的对立面是自控。“自控”的表面意思就是“自己控制自己”，发誓改变恶习的人也很容易有这样的观念：我必须控制住自己。其实这是对自控力的一个最大误解。当我们说“控制”时，就是将坏习惯当作了自己的对立面或敌人来看待。我们将坏习惯当作自己生命中的一个敌人，发誓要击败它。但实际上，所谓的击败不过是压抑。但它有时会被击败，但日后它还会发起攻击。这就好比是弹簧，你压抑得越厉害，它反击的力量就越大。 这是很多胖子、酗酒者、网络成瘾者等人群在改变坏习惯时一而再、再而三失败的重要原因。对我们来说，每一个坏习惯都有其好处。不仅如此，实际上，每一个坏习惯实际上都是我们人格的一部分，都反映着我们自己的深层需要。前面说的小刘的例子，她之所以总把事情拖到最后一刻完成，既是为了逃避老总的指责，也是为了赢得老总和同事的赞誉。许多网络成瘾的孩子，他们之所以整日沉溺网络，要么是因为现实生活中缺乏爱，要么是学习压力太大了，一遍遍地重复学习实在太乏味了。因此，我们必须认识到，每一个人做任何事情最终都是为了满足自己的一些深层需要，每一个负面的、损害性的行为背后都有一个正面的动机。如果认真聆听我们内心的声音，你会发现，生命中每一部分都是你的朋友，都是为了帮助你更好地生活。当你理解这一点时，就会带着感激的心去面对你本来仇视的缺点和恶习，开始把它们当作朋友来看待。这时，你就不会再像面对敌人一样试图去击败它们，而是去接纳它，了解它。这其实就是你人格的一部分，或者说是你的一个“次人格”。当你这样做时，这个次人格中所蕴涵的能量就会被我们接受，成为我们生命中的一部分。只有当你理解了，接受了，真正的改变才会发生。这个过程被称为“次人格整合法”。把恶习当朋友来接纳。你有过这样的经验吗？你必须在周末写出报告，否则会付出代价。但你却呆呆地坐在电脑前，脑子里空空如也，一个字也不愿意敲。你一会儿打开旅游网站，一会儿打开爬山网站，所有的内容你都看过了，但你还是一遍遍地刷新网页。你强烈地谴责自己，发誓再也不做这些无聊事了。但过了一会儿，刚写了几个字，你又开始刷新电脑网页了。那么，换个方式。仔细地聆听一下你内心的声音，你会听见，你心中有一个部分在大喊：你整天做烦躁和劳累的工作，你太需要休息和娱乐了。现在，你要感谢这个“次人格”对你的关心和帮助，告诉它你一定会去。但此时此地，你必须先把手头的工作完成。这个时候，你会发现，那些曾经让你分心的想法不再纠缠你了，它相信了你的承诺。真正能自控的人是内心和谐的人，他们将自己内心的每一部分需求都当作朋友来看待，这样每一部分都不会捣乱。这样的人不是试图控制或压制一些缺点，而总能从它们当中找到正面的信息。 如果不这样做，而是整天强迫自己完成这个义务，完成那个责任，那么，一个人就会发展出很多个与自己的主人格相敌对的次人格。从意识上看，这个人似乎很负责，很正常。但从潜意识看，这个人的内心中会有很多冲突。碰到这种情况，他就会尝试用“次人格整合法”对他进行治疗。这个方法的宗旨就是：我们生命中的每一部分对我们都是有帮助的，我们必须把它们当作朋友来接纳。但多数人没有这样的意识，他们对自己的胆怯、苦恼、恐惧、愤怒等脆弱的一面采取无视或排斥的态度。比方说，有一天早上醒来，你不想上班，有人可能教过你，要忘掉这种不好的感觉，对自己大喊几声“我很好”“我很棒”“我一定能行”等口号，用这种积极暗示压下内心那个无助而孤独的自己。这会起到一定效果，但最终会造成次人格与主人格的分裂。次人格并没有消失，而是被压抑下去，但说不定哪一天，它会来一个大爆发。与其这样，不如仔细的聆听内心的声音，然后接受它。（三）寻找动力：发现你内心的使命感做了决定，但却迟迟不去执行，或者执行了一段时间就放弃了，而恶习仍在继续。之所以屡屡出现这种情况，其根源是没有找到使命感。强大的使命感才是促使我们改变的发动机。譬如，很多人都下定决心减肥，但却屡屡失败，一个很重要的原因是，他们到底是为了什么而减肥？或者说，减肥的动力是什么？为了保持健康，从而让自己生活得更美好，更好地帮助家庭，养育子女？还是就是为了看上去更漂亮？如果减肥的动力只是外部动力———让自己看起来更苗条。那么，减肥是很容易失败，因为周围人的评价总是七嘴八舌、意见不一，减肥者很容易受到周围 人的打击而自暴自弃。并且，这样的理由也不足以让一个人全身心地奉献。很多人发誓减肥后没几天就放弃了目标，只好屡屡抱怨“我就是没办法自律”。实际上，任何人都做不到“随便做一个决定，然后就能100％地实施”。要保证自己的誓言得到坚持，就必须给这个决定找到足够的理由。一名摔跤队的选手考上了北京大学，当时他的体重是210斤。在大一大二期间，他多次发誓减肥，但每次都是没坚持几天就放弃了。两年过去了，他的体重没有任何变化。但进入大三后，他只用半年的时间就将体重减到了160斤。为什么会这样呢？原因很简单，他谈恋爱了，爱情给他的减肥找到了足够的理由，这催发了他的使命感。其实，最大的问题不是自律，而是我们没有花费工夫确定愿景———为什么要改变？我们没有求助于内心深处的价值观和动力，没有求助于我们生命中最重要的。” 听听你内心的声音，了解一下，你真正想做的是什么？那才是你的动力之源泉。初恋的时候，和心爱的人初次约会时，你会拖延吗？当你热衷于一个电子游戏时，你会拖延吗？答案很简单。当你真正想做一件事情时，动力会从内心自动产生，你自然会获得自律。不要从外界去寻找迫使你改变习惯的东西，因为它们很容易被你放弃。“当你真正喜欢做一件事时，自律就会成为你的本能。”这就像玫瑰要绽放，茉莉有芬芳，鸟儿会飞翔一样。所以，请记住，增强自控力的唯一根本在于要找到你真正爱做的事情是什么？真正想成为怎样的人？也就是要找到你的人生使命。”（四）培育好习惯：兑现承诺，从小处做起学会了和“次人格”对话，又找到了改变习惯的使命，是不是就OK了呢？绝非如此。尽管最重要的问题解决了，但改变恶习仍需要一点：立即去做。因为，每一个旧习惯对应着的神经回路是无法消失的，只能靠新习惯打造更强大的新神经回路，用新的神经回路去战胜旧的神经回路。新的神经回路一开始必然是脆弱的，要用它战胜旧的神经回路，最好采取一些聪明的策略。第一、从最容易的事情开始。一开始不要给自己太大的压力，只规定一些小的任务。譬如，查出明天要拨打的电话号码，记下来，今天的事情就完成了；拿出所需要的资料，放到桌子上，不用急着开始工作。一开始不要急着作大的决定，要慢慢开始，在一些小的方面向自己作出承诺并且遵守这些承诺。让你的内心引导你作出承诺。承诺一旦作出了，无论是怎样微不足道，都要遵守下去。知道这样做的意义何在呢？因为当你作出承诺并履行承诺时，你会对自己越来越满意，你作出及履行更大承诺的能力就会增加，简单地说就是你会越来越自信……我们每个人肯定都有过这样的经验：你知道什么该做，并真的那样做了，你会觉得很开心，你会对自己很满意，会获得心灵的宁静。”在这个世界上，分裂是最大的痛苦，堤坝分裂会导致洪灾，地表的分裂会导致地震，山峦的分裂会带来山崩，爱情的分裂会带来离婚，同样你和自我的分裂会带来一生的痛苦和遗憾。人生最大的痛苦莫过于知道该怎么做却没有去做，你会自责，你会对自己不满意，你会觉得自己是渺小的、不讲信誉、不可信， 总而言之，就是你开始不信任自己，自信心降低了。第二、每天必须做一件事情。你可能曾经给自己作过很多承诺，但都没有坚持下来。那么，不要想一天把它们全实现。试着每天只规定自己必须完成一件事。这很容易实现，而实现的喜悦就是一种强化，会使你的新习惯更强大。第三、每天必须不做一件事情。你可能有很多坏习惯，你成了它们的奴隶。不要企图一天把它们全消灭，试着规定自己每天必须不做其中一个习惯。第四、不要积累太多的未完成事件。每个未完成事件都会吞噬你部分心理能量，无论这些事情多么不起眼。第五、有决定胜过没有决定。你可能有太多的想法，但很多想法相互矛盾，所以他干脆一年一年地什么都不去做。你试图去梳理你的这些想法，却一直没有梳理清楚。那么，无妨随机选择其中一个想法，只要它是你内心的愿望，不是你要做给别人看的。就从它开始去做，去为它努力，一步一个脚印地去实现它。做，总比坐着想更能提高你的自信。明确使命和目标是增强自控力的唯一根本。如果没有没有清晰的使命和目标，你会缺乏动力、激情，变得懒散。你每天懒得起床，对一天的生活没有充满兴奋的期待，生活中缺乏宝贵的成就感和满足感。但是，只要你发现了自己的人生使命，你有明确的人生目标，那么你的生活就充满了电。你有了紧迫感，有一种等不及第二天太阳升起的神圣感觉。许多伟大的人物都有过这样的感觉。所以，最后我想强调，明确价值观、发现使命、制定目标是增强自控力的根本，更是人生的根本。
怎样让孩子树立自信，活泼开朗？,有些农村留守儿童，父母外出打工，把学生交给老人照顾，没有教育，只解决了温饱，更谈不上学生的思想教育。对于这样的学生怎样开展更好的家校合作呢？,这样的学生可能需要老师投入更多的精力，因为家中情况实在难以对其进行适当的教育，如果老人的文化水平过低，也不利于孩子的成长，这种情况下，老师只能与家长多沟通，让出门打工在外的家长能够多给孩子打电话，孩子对远在他乡的父母也会有挂念，这时父母说的话孩子也会听。
家校沟通的策略有哪些？,期末如何帮助孩子有效的复习。,总结重点难点，重点题型单独训练。
对于留守儿童怎样开展更好的家校合作呢,面对经过多次口头教育，讲道理，叫家长，仍然不知道改错，三天两头犯错的学生，教师到底该怎么办？,"1.在爱中建立规则。教师要找准教育机会，让学生感受到老师对自己的关心，重视情感的投入，加强沟通交流，建立良好师生关系。
2.与家长密切配合。学生在校学习期间，教师和家长应保持密切联系，定期将学生的学习和行为表现与家长沟通，争取家长的积极配合。
3.改善班级管理。教师可以多为学生创造表现自我、发挥特长的机会，增强其自信心，同时促进学生的自我约束，创建温馨向上的学习氛围。"
作为一名校长是如何评价教师的？如何能够体现教师的发展呢,在本周的课程中，清华附小介绍了家委会管理和运行的系统架构，您还记得这个体系里有哪些部分吗？请试着把这个框架复述出来，并就其中的部分内容谈谈您的看法。,我觉得清华附小家委会的职能这方面值得我学习，我班虽有家委会，但在职能这方面并没有细化。听完后，我立即借鉴其做法，很有意义。
在帮助问题学生时最关键的是什么？,“雄起爸爸团”的故事令人印象深刻。在您的班上，有哪些类似的主题班会或沙龙呢？,为了培养孩子们的阅读习惯，鼓励与巩固学生的阅读行为，倡导亲子阅读，并在班级定期开设了亲子读书分享会。在读书分享会上，让孩子与父母们按小组轮流分享自己的读书收获与心得。这类主题班会对巩固学生的阅读行为非常的不错呢！
很多时候学生不懂得如何控制自己的情绪，冲动之下就会发生打架事件。,假期里怎样让孩子爱上阅读？,"全艺老师解答：
《语文课程标准》要求：“1至2年级学生课外阅读量不少于5万字，3至4年级学生课外阅读量不少于40万字，5至6年级学生课外阅读量不少于100万字”。阅读能力是学生应该具备的一个重要素质。
为了让学生爱上阅读，我主要从以下几方面着手：
一、创造愉悦的阅读环境
教室书柜旁，我开辟出一片阅读区，铺上软垫，学生三五成群地在早读或午间自习时，围坐在一起阅读。每天课代表抄写一首没有学过的古诗，名篇名著中的一段精彩段落，我和学生们彼此分享，这是无声的教育。不失热情、趣味和欢乐之情，学生在浓浓的读书氛围中，从而自觉地进行阅读活动。
为了培养学生坚持阅读的习惯，建议家长在家中创建阅读环境，同时教给家长买书的学问。买书时尽量让孩子自选，或用奖励的方式去选书。再通过可以给孩子买一个单独的书柜，准备不同类型和风格的儿童书籍，上面摆满自己喜欢看的书，家长老师推荐的书，让孩子在家里随时都能找到合适的书去读。
让学生爱上阅读并非是一件易事，它不可能立竿见影。它需要老师的循循善诱，持之以恒。只要坚持不懈地激发学生的读书兴趣，培养良好的阅读习惯，掌握正确的阅读方法，读书就逐渐成为自觉行为。阅读让孩子们在知识的海洋中自由自在的遨游，为孩子们撑起一片多彩的蓝天。
二、激发良好的阅读兴趣
有了兴趣，才能从内心深处对阅读产生主动需要。因此，我大力激发学生的阅读动机，使他们在头脑中将阅读与乐趣相联系，让他们愉悦地进行阅读，快乐地接受自己想要学习的语文知识。培养良好的阅读兴趣从课堂开始。
1、	借熟悉的故事激发阅读兴趣。提及学生耳熟能详的故事进行教育，引起学生的共鸣，如《伊索寓言》、《安徒生童话》等。
2、	用生动的语言激发阅读兴趣。通过自己声情并茂的朗读，向学生简介要读的文章内容。
3、	选精彩的情节激发阅读兴趣。课堂学习中，遇到情节紧张，故事跌宕的文本时，我就与一些课外书籍进行关联，埋下伏笔创设悬念，让学生产生好奇心。
4、	以榜样的力量激发阅读兴趣。平时，我有意识地向学生介绍老舍、鲁迅、冰心等名人热爱读书的一些故事，讲述中外名人小故事，介绍人物传记。
5、	充分利用教材中好读书的例子把读书的益处展示在学生的面前，学生明白了古今往来，凡对人类有作为的，无不是博览群书、勤奋学习的结果。
三、培养良好的阅读习惯
1、	专心致志。每次读书时间依年龄不同，而专注的时间不同。
2、	持之以恒。课堂阅读是课外阅读的基础，课外阅读则是课堂阅读的延伸，教师在教学中应很好地发挥教材的优势，把学生的阅读兴趣延续到课外，由课内延伸课外阅读，把课堂教学与课外阅读有机地结合起来,促进课外阅读的开展。读书是一个长期坚持的过程，因此在家在校都需要留有读书的时间。
3、	雁过留痕。在阅读过程中，让学生养成“不动笔墨不读书”的习惯。随时批注或带着问题读，这样能进行有目的的阅读。
四、输出独特的阅读感受
通过班级读书活动和家庭读书活动，让学生反馈读书收获，让学生通过不同形式的输出，完整的表述自己的观点，会慢慢培养孩子的自主思考能力。学生只有畅所欲言的谈论自己所阅读的书，在互相讨论中形成自己的理解，阅读才是有价值的。因此，可以开展以下活动：
1、	书评
2、	家庭读书会
3、	阅读小组
4、	阅读存折
阅读是积累渐进的技能。你读得越多，就读得越好。读书越多，知识和知识之间就能形成连接，发挥更大的作用。深入阅读可以让学生厚积薄发，滋养身心。"
面对缺乏情绪控制能力的学生，在处理学生因情绪问题发生的言语及身体冲突事件时，有哪些好的策略和办法？,面对情绪失控的家长时，如何尽快安抚对方从而获得有效沟通？,做教育这么多年，情绪失控家长见多了，如何面对，总结以下几点：1、不能怕。怕首先就少了三分气场，既然需要解决问题，就敢于面对；2、微笑着听对方发泄。对方陈述时，无论多难听，声音多响亮，都不插话，耐心听，发泄完了气会先消一半，而且也会让自己有时间迅速判断；3、留空白。对方发泄完后，先就问题咨询对方几句，然后找借口给同事打电话询问点工作上的“急事”，做出一幅皇帝不急太监急的样子，这个时候，处理问题的时机才刚刚成熟，自己也会在这个不紧不慢过程中迅速找到合适反应对策略；4、不卑不亢。这个尺度得自己把握。曾经处理过一次事件，七八个家长，一个领头的，都是亲属，前面策略过后，在沟通过程中，领头的又开始蛮横起来，这个时候我就开始不让劲了，一拍桌子，声音比他还大，把道理一讲，家长开始往理上走了。5、家长情绪失控，具有一定的危险性，还要切记以保护好自己为前提。
如何分析学生冲突的原因，以及合理处置的方式,平常孩子不怎么喜欢看书，怎样才能培养他的读书兴趣呢？,关注孩子感兴趣的书籍。
样组织一堂有效的一年级数学课,南开创始人张伯苓曾说“强国必先强种，强种必先强身”以及“不懂体育的人不宜当校长”，点明体育育人对个人乃至对国家的重要作用。在学习蔡稳良《培养伴随孩子一生的运动习惯》视频之后，您觉得哪些方法可以用在提升本校体育育人水平上？又想到了哪些更适合本校的特色方法呢？,具体做法<br>        1.激发学生兴趣。课堂上，教师先提出练习要求，让学生自己开动脑筋设想各种动作，达到要求，完成任务。莒造轻松活跃的学习气氛，使学生想学、会学和要学。 2.培养学生自学自练的能力，促使学生自觉锻炼习惯的养成。在学习过程中，要善于引导学生、严格训练学生。教师适时的“指点”会使学生明白知识间的联系和动作间的关系，从而悟出学习的方法。同时在教学中，要注重联想，通过联想，可使学生触类旁通，开阔学生解决问题的思路，活化所学的知识和技能。<br>       在当前的课程改革中，我认为更应重视体育锻炼习惯的养成。在教学中，通过规范学生课堂行为，不断探索体育锻炼习惯养成的途径与方法，使学生对体育学习感兴趣，增强体育学习的毅力，从而提高课堂教学的效果，使其受益终身。
推荐您认为比较适合的亲子互动游戏,怎样帮助班级里自闭、不合群的学生？在班级里有这样一些孩子，学习成绩并不差，但却不喜欢和同学们一起玩，总是一个人静静地做自己的事情，沉浸在自己的世界里。他们很怕生，在陌生环境里非常沉默，好像特别早熟，对学校里发生的事不感兴趣，喜欢的东西也和普通小孩不一样，性格孤僻，面对教师的督促大多情况下会表现出抵触情绪。,我遇到过四个自闭孩子，对待他们最好的办法就是更多关爱，更多温暖，让他们感受集体生活的乐趣，才能更好地融入集体之中！
如何提升学生自主管理能力？,如何做一个幸福的好老师？,平衡好个人的工作与生活，真心热爱教育事业，为每一个孩子负责，能承受生命之重，心怀感恩。
如何管理好差下生，使之进步？,要开家长会了，总感觉家长会对部分家长来说没有什么意义，总感觉不配合教师工作，求支招,推荐阳廷信和调兵山市第九小学丁雪飞的回答：阳廷信：我参加过孩子的家长会，我认为他们的老师做得好，与大家分享：一、整个家长会由学生主持（初中，我们小学中高年级可尝试），班主任老师只在最后作简要发言和与少数特殊情况孩子单独交流。二、主持的学生介绍班上学生在学校的情况、班级的情况，包括学习和生活方面的，以介绍优秀的为主，当然也说存在的问题。三、优秀学生家长分享自己教育孩子的经验和智慧。四、主持学生介绍学校的教学、管理等。五、家长对老师及学校提意见和建议。六、考试分数只许家长观看，连拍照都不行。调兵山市第九小学丁雪飞：发挥家长的作用，提前安排几个家庭教育有方法的家长，做经验交流（最好是有一个人照稿读，其他的根据你的经验让他们用谈话的方式或小组内交流的方式讲出来），把你想说的方法或者家长的优秀做法，让家长自己说出来，比老师讲有效果，这也是一种带动。时不时还可以利用微信群把家长和你个别交流的家庭教育成功做法展示在班级群里，也是不错的引领方法，你可以试试哟！
如果提升一年级的学生自主管理能力？,如何做一个幸福的好老师？,平衡好个人的工作与生活，真心热爱教育事业，为每一个孩子负责，能承受生命之重，心怀感恩。
怎样鼓励和树立有特长却不敢参加活动的孩子？,家长应该如何培养孩子的细心品质呢？在孩子作业的质量上，我们想让他高效地完成作业，但他有时候字迹特别潦草，口算什么的也会出现一些错误，马虎不认真。,引导鼓励为主，必要时坚持练字，孩子心急，静不下来，才会这样，也可以多看书，培养习惯。
怎样指导一年级的孩子写好汉字？,家长如何高效陪伴孩子写作业？,家长陪孩子写作业应该是低段的做法，督促孩子养成良好的学习习惯。孩子写作业时，家长不要看手机，看孩子的课本，更能激发孩子的学习兴趣。孩子专心致志地写完后，让孩子逐项检查，看是否有遗漏的作业。之后，家长再检查，如没有错的，给孩子奖励一朵小红花，等孩子在家得到30朵红花时，家长可以满足孩子的一个心愿。方法很多。等孩子养成主动写作业的习惯后，家长就不用陪了，写完后检查签名就可以了。
班级里总有些学生会违反课堂纪律，挑战校园规则。,怎样开家长会才有实效呢？家长会是使学校教育与家庭教育保持密切联系、协调一致的有效形式和途径，也是学校整个教育教学工作的重要组成部分。,召开家长座淡会，首先要有明确的目标，对每位孩子有一个中肯的评价，与家长沟通做到有的放失，心中有数，评价真实，不哗众取宠，褒贬得当，使家长心悦诚服，不要抓住孩子缺点一味说三道四，更不能指表扬，评价要有个度，勤沟通，重欣识，多激趣，找差距，补不足。
有哪些办法去关注学生,"很多老师会遇见这样一些学生，他们不喜欢听课，学习成绩不佳，经常被老师家长批评，却对挑战学校的规则、破坏课堂纪律、挑战老师的权威乐此不彼，从而博得非正向的关注，满足内心被关注的需求。如何正确引导这样的学生以维护校园秩序已成为不得不面对的现实问题。
对于总是违反纪律的学生如何正确引导？帮助他们获取正向关注？在校园里，不乏一些淘气包，以挑战学校的规则、破坏课堂纪律、挑战老师的权威为能事，以取得非正向关注，满足内心被关注需要。",“淘气包”在学校里用一些自己理解的想法和方式以获取老师同学及“路人”的“眼球”，是很常见的事情。其实就是两个问题：一是怎么看？二是怎么办？怎么看？其实就是正确的归因。怎么办？其实就是解决问题和改进的措施。<br>为什么“淘气包”们“求关注”、“博眼球”？案例已经为我们提供了前置的事实。“淘气包”“不喜欢听课”、“学习成绩不佳”、“破坏课堂纪律”、“经常被老师家长批评”、“挑战老师的权威”“校园秩序受影响”等。分析一下案例中老师的归因，老师认为，其中“不喜欢听课”、“学习成绩不佳”、“课堂纪律松懈”、“经常被老师家长批评”、“破坏学校正常秩序”等都属于“淘气包”他自己所作所为导致的，是案例形成的“主观原因”，亦即老师所认为的“主要原因”。我们看，唯独所缺失的就是，作为教育者的老师自己的原因一级作为教育组织的学校方面的原因。原因清楚了，解决问题的策略方法措施就自然有了。<br>【引导策略】<br>一是学校要做真诚的反思，反思我们的制度设计，是否忽略了“沉默中的大多数”以及“个别极端的极少数”。在一个只看重学习成绩的班级和校园，成绩是“吃香喝辣”的“硬通货”，学习成绩好者自然也就成为了学校和老师眼中的“香饽饽”，“淘气包”们自然也就成了“眼中钉”甚至“肉中刺”。可以猜想这所学校的制度设计是有漏洞的，重课堂教学成绩轻德育浸润渗透，重制度执行轻人文关怀，以“学校秩序”（“挑战老师的权威”“校园秩序受影响”）为本而不是以“学生成长”（“不喜欢听课”、“学习成绩不佳”、“破坏课堂纪律”、“经常被老师家长批评”、）为本等。办法，之一学生成长在活动中，“多把尺子量学生”。之二，学生营养在课程里。“搭台子”，“多方平台给展示”。建议学校用丰富多彩的课程与活动给“淘气包”们也搭建被“正向”关注的展示空间与舞台。让“淘气包”们哪怕爱上学不爱上课都行。<br>二是老师要做认真的反思，反思我们的教育价值观及儿童观、学习观、成长观。首先正确认识儿童，案例中的儿童，看似全在儿童，其实不然。我们不妨问几个为什么？为什么“淘气包”不爱听课？固然可能有基础的原因，但老师课程准备是否考虑到了“淘气包”们。为什么“淘气包”们“学习成绩不佳”？除了老师认为的“破坏课堂纪律”、“挑战老师权威”之外，有没有老师自己的原因，如课堂教学缺少现代理念与技术（如自主、合作、探究）等，仍然以“老师权威”、“学校秩序”为“中心”，而不是以儿童发展成长为中心。全接纳、慢等待，承认差异、没有差生，重构基于相互信任的良好的师生关系（而非紧张的“医患关系”），这才是正确的儿童观。其次，老师要致力于基于“淘气包”学情的校本研究、行动研究及教学策略、教育策略改进，而不是指责儿童、乱贴标签（“破坏”、“挑战”）。<br>三是家长要做真正的反思。“淘气包”们的问题出在学校，根子却在家庭里。儿童其实是家庭家风和家长的一面镜子，家长多学习以身作则言传身教，家长不能光以“批评”代替“教育”，小学阶段，最好的教育不是别的是“陪伴”。家长平常不闻、不问、不顾、不管，出了问题只是“批评”，儿童自然也由一肚子的委屈呢，“批评”多了也就当成了“耳边风”，没有了实际效果。<br>四是综合考量辨证施治，打出治理改变“淘气包”们“博眼球”“求关注”的“组合拳”。这里，校校校情不同，老师校长比我懂得多，恕不赘言，只是说，学校要想法设法变促进教师专业再专业，促进家校紧密合作，形成合力，致力于把学校打造成儿童“爱的家园”、“成长的乐园”、“（全面）发展的菜园”，致力于关注切切实实“每一个”，不让“一个孩子掉队”，而且横向到边纵向到底，这时，学校必然也会成为儿童学习知识生成能力提升素养“学园”。到那时，“淘气包”们才真正赢得师生“带笑”看，从“讥笑”到“欣赏的笑”。
